StartDate,EndDate,Status,IPAddress,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,RecipientLastName,RecipientFirstName,RecipientEmail,ExternalReference,LocationLatitude,LocationLongitude,DistributionChannel,UserLanguage,Q1,Q5,Q19,Q20,Q21,Q1,Q2,Q4,Q5,Q50,Q41,Q34_1,Q34_2,Q34_3,Q34_4,Q34_5,Q37_1,Q37_2,Q37_3,Q37_4,Q35_1,Q35_2,Q35_3,Q35_4,Q35_5,Q38_1,Q38_2,Q38_3,Q38_4,Q36_1,Q36_2,Q36_3,Q36_4,Q36_5,Q39_1,Q39_2,Q39_3,Q39_4,Q13,Q15,Q17,Q14,Q16,Q7,Q8,Q9,Q10,Q11,Q12,Q39,Q24,Q26,Q25,Q40,Q38,Block,SASSY,avg belief in BoM,avg belief in anthropogenic climate change,avg belief in climate scientists,avg belief in pro-environmental behaviours,populism
8/03/2024 20:09,8/03/2024 20:14,0,1.157.184.190,100,275,1,8/03/2024 20:14,R_4mknxqIeB5dauj1,,,,,-33.8715,151.2006,anonymous,EN,1,2,3,2,1,1,4,1,2,1,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,2,4,3,4,4,4,4,4,4,4,3,3,4,5,3,I like the survey,4,2,4,3,3.666666667,4,3.5
12/03/2024 19:35,12/03/2024 19:39,0,121.200.4.230,100,277,1,12/03/2024 19:39,R_4gTk2sySI4bTnvn,,,,,-37.828,144.9548,anonymous,EN,1,4,4,3,3,1,2,4,2,2,2,2,3,3,2,3,5,3,5,7,,,,,,,,,,,,,,,,,,,4,4,2,5,5,4,4,4,3,4,2,2,1,2,2,2,,1,5,4,3.666666667,2.666666667,1.666666667,2.5
8/03/2024 19:39,8/03/2024 19:44,0,120.159.8.12,100,278,1,8/03/2024 19:44,R_4WHV14rQVuCb83Q,,,,,-33.9381,150.9011,anonymous,EN,1,2,2,2,1,2,3,4,2,2,3,,,,,,,,,,4,4,5,6,5,4,4,4,4,,,,,,,,,,4,2,3,4,3,3,4,4,4,4,4,4,4,4,4,4,,2,2,3.666666667,3,4,4,4
8/03/2024 20:04,8/03/2024 20:09,0,159.196.170.98,100,278,1,8/03/2024 20:09,R_4b1qcdlAYQGACPV,,,,,-33.8289,151.0829,anonymous,EN,1,3,5,5,5,2,2,4,2,1,3,,,,,,,,,,,,,,,,,,,4,4,4,4,4,1,1,1,1,3,2,3,4,4,3,3,3,3,4,3,4,3,3,2,2,,3,4,3,3,3.666666667,2.666666667,2.5
12/03/2024 12:19,12/03/2024 12:24,0,122.150.167.85,100,278,1,12/03/2024 12:24,R_4rAENS7qmejEDE6,,,,,-37.8075,145.0331,anonymous,EN,1,3,4,4,4,1,2,3,1,1,3,,,,,,,,,,,,,,,,,,,5,5,5,5,5,4,4,4,4,3,3,3,3,1,3,3,3,3,3,3,3,3,3,3,3,Not too bad but global warming is not even a threat,3,6,3,3,3,3,3
12/03/2024 12:06,12/03/2024 12:10,0,139.216.164.196,100,279,1,12/03/2024 12:10,R_4b1TiqM4jpSz86y,,,,,-33.8539,151.0296,anonymous,EN,1,3,4,4,3,1,5,2,2,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,3,2,4,5,4,4,4,3,3,3,2,3,3,4,3,Interesting survey,4,5,4,3,2.666666667,3.333333333,3
12/03/2024 20:02,12/03/2024 20:07,0,49.181.75.153,100,279,1,12/03/2024 20:07,R_42JGzQfHpcNIYg0,,,,,-33.9013,151.0231,anonymous,EN,1,2,2,2,2,2,1,3,1,1,3,4,3,2,4,4,3,5,4,5,,,,,,,,,,,,,,,,,,,2,3,3,3,5,3,3,3,3,3,3,3,2,2,4,3,Good,1,2,3,3,3,2.666666667,3
8/03/2024 21:49,8/03/2024 21:53,0,122.148.145.184,100,280,1,8/03/2024 21:53,R_4QusaFjWlWrnGhi,,,,,-27.5781,153.0592,anonymous,EN,1,2,4,3,2,1,3,2,3,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,2,3,4,3,4,4,3,4,4,4,3,3,3,3,3,,4,3,3.666666667,3,3.666666667,3,3.5
11/03/2024 15:49,11/03/2024 15:54,0,120.159.21.172,100,281,1,11/03/2024 15:54,R_4fnLh62baKd12ed,,,,,-33.9526,151.1718,anonymous,EN,1,3,3,3,2,2,4,2,1,2,5,,,,,,,,,,7,3,2,1,4,4,3,3,3,,,,,,,,,,4,2,3,4,3,1,3,4,3,4,3,3,2,3,5,2,,2,3,2.666666667,3,3.333333333,3.333333333,2.5
12/03/2024 19:49,12/03/2024 19:54,0,1.140.77.100,100,281,1,12/03/2024 19:54,R_4pmqyMERfo1942j,,,,,-37.8159,144.9669,anonymous,EN,1,2,2,2,2,1,4,2,1,1,3,5,6,2,2,3,2,3,3,3,,,,,,,,,,,,,,,,,,,3,3,3,3,4,3,3,2,2,2,2,2,3,4,4,3,Very informative ,1,2,2.666666667,3,2,3.666666667,2.5
8/03/2024 19:51,8/03/2024 19:56,0,180.150.80.247,100,282,1,8/03/2024 19:56,R_4y7XSiCUYrVr2DM,,,,,-31.9643,115.8595,anonymous,EN,1,3,4,3,2,1,2,4,1,6,3,,,,,,,,,,,,,,,,,,,4,3,2,6,6,4,1,1,4,4,4,2,5,3,2,4,3,4,4,3,3,3,4,4,4,Survey was laid out properly which was a great change,3,3,3,3.666666667,3.333333333,3.666666667,4
8/03/2024 19:48,8/03/2024 19:53,0,1.136.29.184,100,283,1,8/03/2024 19:53,R_4NGCVILuBIzzyWl,,,,,-37.8159,144.9669,anonymous,EN,1,3,4,3,3,1,3,2,2,2,3,4,4,4,4,4,4,1,1,4,,,,,,,,,,,,,,,,,,,3,4,2,3,3,3,3,2,3,3,3,3,2,3,2,2,Facts can be changed too suit by the controlling pewers,1,5,2.666666667,3,3,2.333333333,2.5
8/03/2024 21:07,8/03/2024 21:11,0,210.10.166.231,100,283,1,8/03/2024 21:11,R_4c7u2tRt9mOJ5dw,,,,,-37.7874,144.874,anonymous,EN,1,3,4,4,3,2,4,2,2,2,2,,,,,,,,,,,,,,,,,,,4,4,4,4,4,1,1,1,1,4,3,2,3,4,1,2,2,2,2,2,2,1,1,3,2,Easy to answer ,3,5,1.666666667,2.666666667,2,1.666666667,2
12/03/2024 19:41,12/03/2024 19:45,0,114.75.183.200,100,283,1,12/03/2024 19:45,R_43Wzp8r3hTv2plq,,,,,-27.9039,153.3326,anonymous,EN,1,2,2,2,1,2,4,2,4,1,3,3,2,2,7,6,4,3,2,5,,,,,,,,,,,,,,,,,,,2,2,5,1,6,4,4,5,4,4,4,5,5,4,3,5,,1,2,4.333333333,2.666666667,4.333333333,4,4.5
8/03/2024 19:42,8/03/2024 19:46,0,122.148.245.189,100,284,1,8/03/2024 19:46,R_4s75wXfnpr6xkXQ,,,,,-31.8103,115.7946,anonymous,EN,1,2,3,2,1,2,1,3,1,4,1,,,,,,,,,,,,,,,,,,,5,6,5,7,4,4,2,1,1,2,2,5,4,5,4,4,5,4,5,5,4,5,5,4,4,The article I was required to read was very informative. ,3,2,4.333333333,3.666666667,4.666666667,4.666666667,4
8/03/2024 19:57,8/03/2024 20:02,0,175.36.55.200,100,285,1,8/03/2024 20:02,R_4CA8pa59PKrP7jP,,,,,-38.1509,145.1443,anonymous,EN,1,3,4,3,3,2,4,1,2,2,1,,,,,,,,,,4,4,4,4,4,1,1,1,1,,,,,,,,,,5,3,1,5,4,2,3,3,2,2,2,3,2,2,1,2,I do not have any more comments,2,5,2.666666667,3,2.333333333,1.666666667,2
12/03/2024 12:09,12/03/2024 12:13,0,110.140.178.122,100,285,1,12/03/2024 12:13,R_41RwfXGN9c0Ed9Y,,,,,-37.8159,144.9669,anonymous,EN,1,3,4,4,5,1,4,5,3,1,3,,,,,,,,,,4,3,5,6,5,4,5,4,4,,,,,,,,,,4,3,2,4,6,3,4,3,2,3,3,2,1,1,4,5,"Interesting, one question missed is are climate change reports designed to attract additional funding???",2,5,3.333333333,3,2.666666667,2,3.5
8/03/2024 19:45,8/03/2024 19:50,0,110.146.12.89,100,286,1,8/03/2024 19:50,R_4NkaRFXsQgSfxxs,,,,,-19.2634,146.8059,anonymous,EN,1,4,5,4,3,1,2,5,4,3,4,6,7,3,3,3,1,1,1,1,,,,,,,,,,,,,,,,,,,5,5,1,5,3,2,2,1,2,2,2,1,3,2,4,1,CLIMATE CHANGE AND GLOBAL WARMING IS A NATURAL PHENOMEN --TO0 MANY ALARMISTS OUT THERE,1,5,1.666666667,3.666666667,1.666666667,3,1.5
7/03/2024 17:47,7/03/2024 17:51,0,58.179.107.212,100,288,1,7/03/2024 17:51,R_4CsfFWza8pC5moc,,,,,-27.5601,151.9513,anonymous,EN,1,2,4,3,2,1,5,4,3,1,3,,,,,,,,,,,,,,,,,,,3,5,5,5,5,2,1,2,2,2,1,5,4,6,5,5,5,4,5,5,5,2,4,3,5,,3,3,5,3.333333333,5,3,4.5
8/03/2024 21:18,8/03/2024 21:23,0,157.211.153.89,100,289,1,8/03/2024 21:23,R_4PhYIFmEdNomFSo,,,,,-37.5297,144.9586,anonymous,EN,1,2,2,2,2,2,1,5,3,4,2,,,,,,,,,,3,3,4,7,6,5,1,5,1,,,,,,,,,,4,2,3,3,3,4,4,3,3,3,3,3,3,4,4,2,,2,2,3.666666667,2.666666667,3,3.666666667,2.5
12/03/2024 19:37,12/03/2024 19:42,0,203.30.2.15,100,290,1,12/03/2024 19:42,R_4i3ZxPuF8nZxvGa,,,,,-34.863,138.5868,anonymous,EN,1,2,3,2,1,1,3,4,1,2,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,4,3,6,4,4,4,4,4,4,4,3,4,4,4,Interesting ,4,2,4,3,4,3.666666667,4
12/03/2024 12:06,12/03/2024 12:11,0,203.40.68.115,100,291,1,12/03/2024 12:11,R_4zr5joxYaShIIUg,,,,,-33.8715,151.2006,anonymous,EN,1,4,5,4,4,1,3,5,2,2,1,,,,,,,,,,,,,,,,,,,6,2,6,2,4,5,6,6,6,5,5,1,5,5,3,3,3,4,2,3,1,1,1,1,1,All good,3,6,3,3.666666667,2,1,2.5
12/03/2024 19:40,12/03/2024 19:45,0,61.69.153.183,100,292,1,12/03/2024 19:45,R_4ruTe3La8JNCPZf,,,,,-37.786,145.0064,anonymous,EN,1,2,3,3,1,2,2,2,1,1,3,,,,,,,,,,4,5,4,3,4,3,3,3,3,,,,,,,,,,4,2,2,4,6,4,4,4,4,4,4,2,4,4,3,3,,2,2,4,2.666666667,3.333333333,3.666666667,3.5
8/03/2024 19:50,8/03/2024 19:55,0,1.146.94.219,100,294,1,8/03/2024 19:55,R_4KfHn9ndV7wGdlU,,,,,-27.4679,153.0325,anonymous,EN,1,2,3,2,1,2,3,3,1,4,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,4,4,5,4,4,4,4,4,4,4,5,3,5,2,"Good awareness survey, should be talked about more often",4,2,4,3.333333333,4,4.333333333,3
12/03/2024 19:51,12/03/2024 19:56,0,49.195.13.99,100,294,1,12/03/2024 19:56,R_4G0Y96dMcfT9OIg,,,,,-33.8908,151.1738,anonymous,EN,1,3,4,5,5,1,4,3,3,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,3,3,4,5,4,4,3,3,3,3,3,3,3,3,3,,4,4,3.666666667,3.333333333,3,3,3
7/03/2024 17:50,7/03/2024 17:55,0,117.20.68.182,100,295,1,7/03/2024 17:55,R_4zRMugDPdFobRTA,,,,,-27.5105,152.9292,anonymous,EN,1,3,4,4,3,1,4,2,3,2,2,,,,,,,,,,1,1,7,7,7,5,3,3,3,,,,,,,,,,4,4,2,4,4,4,4,4,2,2,2,2,2,2,4,2,Nothing to add,2,5,4,3.333333333,2,2.666666667,2
12/03/2024 12:11,12/03/2024 12:16,0,1.144.25.180,100,295,1,12/03/2024 12:16,R_4xr6y5cvPZaW48h,,,,,-33.8715,151.2006,anonymous,EN,1,2,3,2,2,2,3,5,4,1,3,,,,,,,,,,4,5,4,6,4,2,1,2,2,,,,,,,,,,4,3,4,3,5,4,3,4,3,4,3,3,4,4,3,5,,2,3,3.666666667,3.333333333,3.333333333,3.666666667,4
12/03/2024 20:48,12/03/2024 20:53,0,110.175.196.124,100,295,1,12/03/2024 20:53,R_4lOBInw0AOfqTEl,,,,,-33.8785,151.1683,anonymous,EN,1,2,4,3,1,1,3,4,2,2,3,,,,,,,,,,,,,,,,,,,3,3,5,5,5,4,2,1,1,4,2,1,4,4,2,2,3,2,3,3,2,2,3,4,3,none,3,2,2.333333333,2.333333333,2.666666667,3,2.5
12/03/2024 12:06,12/03/2024 12:11,0,101.180.140.133,100,296,1,12/03/2024 12:11,R_4pbdpJE71WXa1wj,,,,,-37.8159,144.9669,anonymous,EN,1,4,3,4,3,1,4,5,3,5,2,4,3,5,5,5,4,1,1,2,,,,,,,,,,,,,,,,,,,4,2,4,3,6,5,5,5,5,5,5,5,5,4,4,3,Appreciate the opportunity to submit my opinions about climate change.,1,5,5,3,5,4.333333333,4
8/03/2024 19:54,8/03/2024 19:59,0,114.198.29.43,100,297,1,8/03/2024 19:59,R_46fzrq2um7FH7vb,,,,,-33.9548,151.1089,anonymous,EN,1,2,3,2,1,1,2,4,3,4,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,4,4,5,4,4,2,5,5,5,4,5,5,4,2,Good,4,2,3.333333333,3,4.666666667,4.666666667,3.5
8/03/2024 20:19,8/03/2024 20:24,0,49.191.140.203,100,297,1,8/03/2024 20:24,R_4fqCJ26cWCmp3In,,,,,-27.5586,153.0981,anonymous,EN,1,2,2,3,2,1,5,4,3,1,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,4,2,7,4,5,5,5,5,5,5,2,3,4,3,,4,2,4.666666667,2.333333333,5,3,4
8/03/2024 19:56,8/03/2024 20:01,0,211.27.113.243,100,299,1,8/03/2024 20:01,R_4vXlAXj7jeSInaV,,,,,-37.5691,143.8561,anonymous,EN,1,3,4,4,3,2,4,3,2,2,2,3,3,6,7,6,4,5,5,6,,,,,,,,,,,,,,,,,,,5,3,1,5,4,3,3,1,4,5,4,3,1,1,5,2,,1,5,2.333333333,3,4,2.333333333,3
11/03/2024 15:39,11/03/2024 15:44,0,121.212.166.40,100,299,1,11/03/2024 15:44,R_4QRKxStIvon1FrH,,,,,-38.0224,145.1018,anonymous,EN,1,4,5,4,4,1,4,1,2,6,3,,,,,,,,,,,,,,,,,,,7,7,7,7,7,1,1,1,1,1,3,1,5,1,2,2,2,1,1,1,1,1,1,1,3,,3,6,2,3,1,1,2
12/03/2024 20:02,12/03/2024 20:07,0,1.152.24.197,100,299,1,12/03/2024 20:07,R_4IbbhA1VoSGkbwA,,,,,-37.8003,144.9733,anonymous,EN,1,4,5,4,4,1,4,5,2,2,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,5,1,4,1,1,1,1,1,2,2,1,3,1,1,1,Typical left wing socialist bias ,4,6,1,3.333333333,1.666666667,1.666666667,1
12/03/2024 12:06,12/03/2024 12:11,0,14.201.134.21,100,299,1,12/03/2024 12:11,R_4Q0m6WGpeu4wGM8,,,,,-37.7442,144.8669,anonymous,EN,1,2,3,3,2,1,2,4,2,1,3,,,,,,,,,,4,3,5,5,4,4,4,4,4,,,,,,,,,,3,2,3,4,4,2,2,3,2,2,2,2,1,1,3,2,,2,3,2.333333333,3,2,1.666666667,2
12/03/2024 20:21,12/03/2024 20:26,0,159.196.170.80,100,299,1,12/03/2024 20:26,R_4qdJi3z6PMayZCu,,,,,-33.8182,151.1602,anonymous,EN,1,2,1,1,1,1,3,5,4,2,2,,,,,,,,,,,,,,,,,,,3,2,5,5,5,7,7,7,7,3,2,2,4,5,4,4,3,3,4,3,3,4,5,5,3,,3,1,3.666666667,2.666666667,3.333333333,4.666666667,3
8/03/2024 20:24,8/03/2024 20:29,0,27.253.24.69,100,300,1,8/03/2024 20:29,R_42XRUjxg79FzMM9,,,,,-27.5105,152.9292,anonymous,EN,1,3,4,5,5,1,2,5,1,1,2,,,,,,,,,,,,,,,,,,,4,4,2,4,1,1,1,2,4,4,3,2,4,1,4,4,4,3,3,4,3,4,4,3,4,,2,4,4,3,3.333333333,3.666666667,3.5
12/03/2024 12:12,12/03/2024 12:17,0,27.253.16.112,100,300,1,12/03/2024 12:17,R_4lYr5phzn54yZJ5,,,,,-27.5105,152.9292,anonymous,EN,1,2,3,4,4,2,4,3,2,5,3,,,,,,,,,,,,,,,,,,,2,2,6,7,6,7,7,4,6,4,3,2,4,4,3,3,2,3,3,3,2,3,2,3,2,very interesting study..knowing what and who to believe since the pandemic is becoming very difficult,3,3,2.666666667,3,2.666666667,2.666666667,2.5
8/03/2024 19:40,8/03/2024 19:45,0,120.156.159.193,100,301,1,8/03/2024 19:45,R_4ffs4gHkUynC8rK,,,,,-37.8159,144.9669,anonymous,EN,1,3,4,4,5,2,4,2,2,2,3,,,,,,,,,,,,,,,,,,,3,3,6,7,4,1,1,1,1,5,4,2,5,4,4,4,5,2,3,4,3,1,1,2,3,This climate debate is just on-going.........,3,5,4.333333333,3.666666667,3.333333333,1.333333333,2.5
8/03/2024 20:08,8/03/2024 20:13,0,106.68.241.89,100,302,1,8/03/2024 20:13,R_44ko2OnRDYAVPMj,,,,,-31.9643,115.8595,anonymous,EN,1,2,2,2,1,2,4,4,1,1,3,,,,,,,,,,4,5,3,4,3,4,4,4,4,,,,,,,,,,4,2,4,3,4,4,4,3,4,4,4,3,3,3,3,3,No this topic is devisive ,2,2,3.666666667,3,3.666666667,3,3.5
8/03/2024 19:53,8/03/2024 19:58,0,110.144.59.122,100,303,1,8/03/2024 19:58,R_4cdNfJ4IcNwvfJ8,,,,,-38.0392,145.3418,anonymous,EN,1,4,5,4,4,2,4,2,2,3,5,,,,,,,,,,,,,,,,,,,1,4,7,7,7,7,7,2,7,5,5,1,3,3,3,4,3,1,1,1,1,1,1,3,1,Very interesting.I am 74 and know that Australia's climate is the same as when I arrived 64 years ago from UK,3,6,3.333333333,3,1,1.666666667,1
8/03/2024 19:58,8/03/2024 20:03,0,138.130.201.61,100,303,1,8/03/2024 20:03,R_4tmYv4UpZZ5aZCV,,,,,-33.8399,151.0583,anonymous,EN,1,4,5,4,4,2,4,2,2,2,3,3,3,3,3,3,1,1,1,1,,,,,,,,,,,,,,,,,,,3,5,1,4,1,1,2,1,1,1,1,1,1,1,2,2,Have none ,1,6,1.333333333,3.333333333,1,1.333333333,1.5
8/03/2024 20:18,8/03/2024 20:23,0,49.199.190.37,100,303,1,8/03/2024 20:23,R_4nvc7sYyfDmweBV,,,,,-37.8579,145.0233,anonymous,EN,1,2,3,3,3,2,2,4,3,1,2,,,,,,,,,,5,4,4,4,4,3,5,4,4,,,,,,,,,,3,3,3,3,3,3,2,4,3,3,4,2,4,4,3,3,,2,3,3,3,3,3.666666667,3
12/03/2024 19:27,12/03/2024 19:32,0,1.156.239.99,100,303,1,12/03/2024 19:32,R_41iWdd8AgSwsoOl,,,,,-27.4679,153.0325,anonymous,EN,1,3,4,4,4,1,4,4,3,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,5,1,4,2,4,4,3,4,4,4,3,1,1,3,1,,4,6,3.666666667,3.333333333,3.666666667,1.666666667,2.5
12/03/2024 19:29,12/03/2024 19:34,0,101.166.8.118,100,303,1,12/03/2024 19:34,R_4SBLoaDoFXG5bPA,,,,,-33.8715,151.2006,anonymous,EN,1,2,2,1,2,1,2,5,3,2,2,1,2,3,4,5,6,5,7,6,,,,,,,,,,,,,,,,,,,4,1,2,5,4,4,3,1,4,5,4,1,5,4,3,2,great survey,1,2,2.666666667,2.666666667,3.333333333,4,3
13/03/2024 12:32,13/03/2024 12:38,0,120.152.39.141,100,303,1,13/03/2024 12:38,R_4n8VCSjcfgwU91I,,,,,-20.2779,148.6889,anonymous,EN,1,2,3,3,2,2,2,1,2,6,2,,,,,,,,,,3,4,4,5,5,2,2,3,1,,,,,,,,,,2,3,2,4,4,4,3,4,4,4,3,4,2,3,4,4,,2,3,3.666666667,3,3.666666667,3,4
12/03/2024 19:53,12/03/2024 19:58,0,180.150.38.165,100,306,1,12/03/2024 19:58,R_4SlBraXA5za9Dvn,,,,,-37.8159,144.9669,anonymous,EN,1,2,3,2,2,2,4,3,1,2,4,,,,,,,,,,,,,,,,,,,4,4,4,4,4,3,4,4,4,4,3,3,3,3,2,4,3,3,3,4,4,3,3,4,2,I have nothing to say,3,3,3,3,3.666666667,3.333333333,2.5
8/03/2024 21:10,8/03/2024 21:15,0,120.18.15.1,100,307,1,8/03/2024 21:15,R_4CTVebpBeSoeFg4,,,,,-33.8906,151.0463,anonymous,EN,1,2,3,5,2,2,3,3,2,2,2,2,2,4,6,6,6,4,3,5,,,,,,,,,,,,,,,,,,,5,3,1,5,6,3,3,3,2,2,2,2,1,1,3,1,Survey was good ,1,2,3,3,2,1.666666667,1.5
8/03/2024 20:18,8/03/2024 20:23,0,110.174.150.9,100,308,1,8/03/2024 20:23,R_4eRkeUHJ7jhZKtP,,,,,-27.4483,153.0816,anonymous,EN,1,3,5,4,4,2,3,4,2,1,3,4,4,4,4,4,2,2,2,2,,,,,,,,,,,,,,,,,,,3,3,3,3,1,3,3,3,3,3,3,3,3,3,3,3,,1,6,3,3,3,3,3
12/03/2024 19:46,12/03/2024 19:51,0,101.116.171.187,100,308,1,12/03/2024 19:52,R_4t6j8TVCw69BKMq,,,,,-37.8556,145.2306,anonymous,EN,1,2,3,2,2,2,2,4,3,1,3,,,,,,,,,,,,,,,,,,,4,6,5,5,4,1,1,1,1,1,1,3,3,5,4,4,3,4,4,4,3,5,5,5,3,,3,3,3.666666667,2.333333333,3.666666667,5,3.5
8/03/2024 19:47,8/03/2024 19:52,0,49.183.4.149,100,309,1,8/03/2024 19:52,R_4o6xU09DZDs3LNW,,,,,-37.8159,144.9669,anonymous,EN,1,2,3,3,5,2,2,3,3,1,3,,,,,,,,,,,,,,,,,,,4,4,4,5,3,4,4,5,6,3,3,4,3,4,3,3,4,3,3,2,3,3,3,2,3,very interesting survey,3,2,3.333333333,3.333333333,2.666666667,2.666666667,3
12/03/2024 20:30,12/03/2024 20:35,0,1.145.77.63,100,309,1,12/03/2024 20:35,R_4msec5mUGqRyltM,,,,,-33.8715,151.2006,anonymous,EN,1,2,2,1,1,1,2,4,4,2,2,,,,,,,,,,,,,,,,,,,7,4,3,4,2,3,2,5,5,3,2,2,4,6,4,4,2,2,2,3,2,5,4,4,2,,3,1,3.333333333,2.666666667,2.333333333,4.333333333,2
12/03/2024 20:03,12/03/2024 20:08,0,49.196.198.36,100,310,1,12/03/2024 20:08,R_4cqg9r56y60Pkdh,,,,,-31.9643,115.8595,anonymous,EN,1,3,4,4,4,1,4,3,1,1,3,,,,,,,,,,,,,,,,,,,4,4,4,4,4,4,1,1,1,4,3,3,4,6,4,4,3,3,3,3,3,2,2,4,2,interesting,3,6,3.666666667,3.333333333,3,2.666666667,2.5
12/03/2024 19:35,12/03/2024 19:41,0,49.183.67.192,100,310,1,12/03/2024 19:41,R_4erI5YgribaxG5B,,,,,-37.8159,144.9669,anonymous,EN,1,2,3,2,2,1,4,5,3,2,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,3,4,5,4,4,5,3,4,4,3,2,4,4,3,,4,3,4.333333333,3,3.666666667,3.333333333,3
12/03/2024 20:50,12/03/2024 20:56,0,202.53.34.137,100,310,1,12/03/2024 20:56,R_49gah9aCcTZCmqt,,,,,-37.8159,144.9669,anonymous,EN,1,2,3,2,1,1,4,2,1,1,3,4,4,4,4,4,4,4,4,4,,,,,,,,,,,,,,,,,,,4,4,3,3,4,3,3,3,3,3,3,3,3,3,3,3,,1,2,3,3.333333333,3,3,3
7/03/2024 17:31,7/03/2024 17:36,0,1.146.66.246,100,312,1,7/03/2024 17:36,R_4yf3gz8FGmTmpG6,,,,,-27.4757,153.0237,anonymous,EN,1,2,2,5,2,2,3,5,1,6,3,7,7,2,1,1,1,1,1,2,,,,,,,,,,,,,,,,,,,3,3,2,4,5,2,2,1,2,3,3,2,4,3,2,2,,1,2,1.666666667,3,2.666666667,3,2
8/03/2024 22:12,8/03/2024 22:17,0,206.83.123.94,100,312,1,8/03/2024 22:17,R_4soCU4lgjQo9e3A,,,,,-33.8715,151.2006,anonymous,EN,1,3,4,3,3,1,2,4,2,6,4,,,,,,,,,,4,4,4,4,4,4,4,3,2,,,,,,,,,,4,4,2,4,5,4,4,3,2,2,2,2,2,2,2,2,,2,5,3.666666667,3.333333333,2,2,2
12/03/2024 19:57,12/03/2024 20:03,0,1.126.105.183,100,312,1,12/03/2024 20:03,R_4lxVWRlGHXiWCCP,,,,,-32.0323,115.8972,anonymous,EN,1,3,4,4,3,1,2,4,2,1,3,,,,,,,,,,2,1,5,3,6,7,7,7,7,,,,,,,,,,4,4,2,4,3,5,5,3,4,4,5,3,2,3,4,3,,2,5,4.333333333,3.333333333,4,3,3.5
12/03/2024 13:53,12/03/2024 13:58,0,210.50.168.156,100,312,1,12/03/2024 13:58,R_4arGGolGd3ydlgB,,,,,-33.9535,150.9933,anonymous,EN,1,2,3,1,1,1,2,3,3,2,2,,,,,,,,,,,,,,,,,,,3,1,6,6,6,4,4,4,4,2,3,2,4,4,3,3,4,3,4,4,4,3,3,3,3,Climate change,3,2,3.333333333,3,4,3,3
12/03/2024 19:55,12/03/2024 20:00,0,203.213.240.91,100,313,1,12/03/2024 20:01,R_4TTqKretJLPt4mr,,,,,-32.3576,149.5387,anonymous,EN,1,2,3,3,2,2,2,2,1,6,3,,,,,,,,,,,,,,,,,,,4,5,3,4,3,3,3,3,3,3,2,3,3,3,4,4,2,3,3,4,3,4,3,3,3,,3,3,3.333333333,2.666666667,3.333333333,3.333333333,3
12/03/2024 20:43,12/03/2024 20:49,0,220.245.220.188,100,317,1,12/03/2024 20:49,R_4uVcX7PkOlt2cKC,,,,,-33.8715,151.2006,anonymous,EN,1,2,3,3,1,1,3,4,2,2,3,,,,,,,,,,,,,,,,,,,4,4,5,5,5,5,5,4,5,2,2,4,4,6,4,4,4,5,5,4,4,4,4,4,3,,3,2,4,3.333333333,4.333333333,4,4
13/03/2024 12:39,13/03/2024 12:45,0,180.150.113.63,100,317,1,13/03/2024 12:45,R_4fGWuuXrVM5lErB,,,,,-34.9233,138.5713,anonymous,EN,1,2,2,2,1,2,2,3,2,1,2,,,,,,,,,,,,,,,,,,,3,3,5,5,5,4,2,5,3,3,2,4,3,5,2,2,4,4,4,4,4,4,4,4,3,,3,2,2.666666667,3,4,4,3.5
8/03/2024 19:46,8/03/2024 19:52,0,110.151.57.235,100,318,1,8/03/2024 19:52,R_4YxDTpWwR0h9wgu,,,,,-27.4679,153.0325,anonymous,EN,1,3,4,3,3,2,3,5,4,6,3,4,3,4,5,5,4,3,5,4,,,,,,,,,,,,,,,,,,,4,4,1,5,4,2,2,2,2,2,2,1,2,2,4,1,"From researching previous temperatures in the world, I feel that they are misrepresented these days to push the agenda of the supposed global warming.",1,5,2,3.333333333,1.666666667,2.666666667,1.5
8/03/2024 21:04,8/03/2024 21:09,0,101.181.113.239,100,318,1,8/03/2024 21:09,R_4kbHo8TxCAuI9Ok,,,,,-38.3346,144.9686,anonymous,EN,1,4,5,4,4,2,2,5,2,1,5,4,3,4,6,5,2,1,1,1,,,,,,,,,,,,,,,,,,,4,4,1,4,4,4,3,3,4,4,3,3,1,2,1,4,,1,6,3.333333333,3,3.333333333,1.333333333,4
